2024-03-05_Pit.txt, Southern Kitchen, Seasoned Scrambled Eggs, BREAKFAST (7am-11am)
2024-03-06_Pit.txt, Allgood - Salad Bar, Fresh Mint, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Allgood - Salad Bar, Honey, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Allgood - Salad Bar, Chia Seeds, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Vegan Station, Curried Chickpeas, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Vegan Station, Brown Rice, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Vegan Station, Steamed Green Beans, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Vegan Station, Roasted Summer Vegetables, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Vegan Station, Tomato Cucumber Herb Salad, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Vegan Station, Fresh Scallions, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Vegan Station, Vegan Shredded Mozzarella, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Vegan Station, Curried Cauliflower Soup, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Chef's Special, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Grilled Seasoned Chicken Breast, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Fresh Cut Fries, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Beyond Burger Patty, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Turkey Burger Patty, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Gardenburger Black Bean Patty, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Hamburger Roll, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, American Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Sliced Swiss Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Sliced Pepperjack Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Leaf Lettuce, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Sliced Tomatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Sliced Red Onions, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Dill Pickle Slices, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Chipotle Mayonnaise, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Ranch Dressing, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Pico de Gallo, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Whole Grain Mustard, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Jalepeno Pepper Pimento Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Bacon Onion Jam, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Old-Fashioned Coleslaw, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Dill Pickle Spears, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Pickled Red Onion, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Pickled Carrot, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Black & Gold Grill, Pickled Okra, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Thai Pineapple Fried Rice, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Brown Rice, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Vietnamese Grilled Chicken, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Crispy Tofu, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Seasoned Scrambled Eggs, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Broccoli Florets, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Sliced Bell Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Snow Peas, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Shredded Carrots, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Fresh Scallions, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Mushrooms, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Pineapple, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Green Peas, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Baby Corn, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Water Chestnuts, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill, Zucchini, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill - Continued, Vegetable Egg Roll, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, International Grill - Continued, Steamed Edamame, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Hearthstone Freshly Made Pizza, Buffalo Chicken Pizza, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Hearthstone Freshly Made Pizza, Sausage & Pepperoni Pizza, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Hearthstone Freshly Made Pizza, Spinach & Mushroom Pizza, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Hearthstone Freshly Made Pizza, Pepperoni Pizza, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Hearthstone Freshly Made Pizza, Cheese Pizza, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Flatbread Pizza, Flatbread, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Flatbread Pizza, Seasoned Cauliflower Pizza Crust, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Flatbread Pizza, Marinara Sauce, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Flatbread Pizza, Crumbled Sausage, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Flatbread Pizza, Pepperoni, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Flatbread Pizza, Shredded Mozzarella Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Today's Pasta Specials, Cajun Alfredo Penne Pasta, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Today's Pasta Specials, Bacon Spinach Salad, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Whole Grain Penne Pasta, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Cavatappi, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Linguine, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Gluten Free Penne Pasta, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Marinara Sauce, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Homemade Alfredo Sauce, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Bolognese Sauce, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Basil Pesto, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Butter, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Minced Garlic, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Diced Seasoned Chicken, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Crumbled Sausage, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Crumbled Chorizo Sausage, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Pepperoni, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Diced Tofu, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Mussels, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Baby Spinach, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Broccoli Florets, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Diced Tomatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Sweet Corn, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Green Peas, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Edamame, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Sliced Black Olives, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Diced Yellow Onion, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Roasted Red Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Artichoke Hearts, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Sun-Dried Tomatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Diced Mixed Bell Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Mushrooms, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Shredded Parmesan Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Pastabilities, Breadsticks, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Fresh Cracked Scrambled Egg, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Cage Free Egg Whites, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Crumbled Sausage, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Crumbled Chorizo Sausage, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Diced Ham, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Real Bacon Pieces, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Shredded Cheddar Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Steamed Diced Red Potatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Feta Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Broccoli Florets, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Baby Spinach, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Mushrooms, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Diced Mixed Bell Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Fire-Roasted Salsa, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Diced Tomatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Pico de Gallo, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Diced Yellow Onion, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Sliced Black Olives, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Create Your Own Omelette, Jalapeno Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Freshly Made Hot Bowl Of..., Creamy Corn Chowder, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Freshly Made Hot Bowl Of..., Chicken Noodle Soup, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Deli Specials, Antipasto Salad, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Deli Specials, Old-Fashioned Coleslaw, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Deli Specials, Balsamic Marinated Grape Tomatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Turkey Breast, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Virginia Ham, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Roast Beef, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Salami, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Deli Pepperoni, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Cheddar Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Pepperjack Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Provolone Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Leaf Lettuce, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Baby Spinach, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Tomatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Cucumber, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Red Onions, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Dill Pickle Slices, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Bell Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Banana Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Sliced Black Olives, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Avocado, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Hummus, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Basil Pesto, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Honey Mustard Dressing, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Mayonnaise, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Chipotle Mayonnaise, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Marketplace Deli, Signature Chips, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Select Breads, White Bread Slice, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Select Breads, Wheat Bread Slice, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Select Breads, Multigrain Bread Slice, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Select Breads, Rye Bread Slice, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Select Breads, Ciabatta Roll, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Select Breads, Spinach and Herb Tortilla, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Select Breads, Tomato Basil Wrap, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Select Breads, Flour Tortilla, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Plain Bagel, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Whole Wheat Bagel, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Blueberry Bagel, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Cinnamon Raisin Bagel, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Sesame Bagel, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Everything Bagel, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Orange Marmalade, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Strawberry Preserves, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Sun Butter, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Whipped Cream Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Bagel Station, Whipped Butter, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Plain Nonfat Greek Yogurt, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Nonfat Vanilla Greek Yogurt, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Nonfat Strawberry Greek Yogurt, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Cantaloupe, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Honeydew Melon, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Pineapple, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Red & Green Grapes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Red Grapefruit, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Seedless Raisins, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Housemade Cinnamon-Honey Granola, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Honey, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Flax Seed, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Chia Seeds, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Dried Cranberries, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Blueberries, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Diced Mango, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Mixed Berry Mojo Smoothie, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Spring Break Smoothie, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Strawberry Banana Smoothie, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Peachy Keen Smoothie, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Endless Summer Smoothie, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Orange Cream Dream Smoothie, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Apples, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Oranges, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Chobani Yogurt And Fruit, Bananas, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Romaine Lettuce, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Chopped Iceberg Lettuce, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Field Greens, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Baby Spinach, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Couscous, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Barley, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Shrimp Orzo Salad, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Greek Chickpea Salad, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Grape Tomatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Shredded Carrots, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Sliced Cucumber, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Broccoli Florets, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Cauliflower Florets, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Mushrooms, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, French Fried Onions, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Goldfish (R) Crackers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Seasoned Croutons, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Sunflower Seeds, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Greens & Grains, Pumpkin Seeds, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Housemade Dressings, Ranch Dressing, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Housemade Dressings, Honey Mustard Dressing, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Housemade Dressings, Caesar Dressing, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Housemade Dressings, Balsamic Vinaigrette, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Housemade Dressings, Blue Cheese Dressing, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Housemade Dressings, Honey Berry Vinaigrette, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Housemade Dressings, Creamy Herbed Vinaigrette Dressing, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Grilled Chicken, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Flaked Salmon, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Diced Fried Tofu, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Fresh Mozzarella, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Shredded Cheddar Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Chopped Hard-Cooked Egg, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Feta Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Cottage Cheese, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Mandarin Oranges, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Edamame, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Green Peas, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Roasted Sweet Potatoes, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Roasted Asparagus, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Black Bean & Corn Salad, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Yellow Bell Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Bell Peppers, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Red Onions, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Sliced Beets, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Performance Dining - Proteins & More Greens, Red Cabbage, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, 2% Milk, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Skim Milk, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Chocolate Milk, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Brewed Coffee, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Madagascar Vanilla Coffee Creamer, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Salted Caramel Coffee Creamer, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Cinnamon Churro Coffee Creamer, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Uproot Oatmilk, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Uproot Chocolate Peamilk, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Uproot Soymilk, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Tractor Beverage Strawberry Dragonfruit, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Tractor Beverage Mango, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Tractor Beverage Unsweet Tea, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Tractor Beverage Farmer's Punch, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Tractor Beverage Mandarin Cardamom, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Rice Chex Cereal, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Cheerios Cereal, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Lucky Charms Cereal, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Froot Loops Cereal, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Apple Jacks Cereal, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Cinnamon Toast Crunch Cereal, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Rice Krispies, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Cocoa Puffs, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Raisin Bran Cereal, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Vanilla Soft Serve Ice Cream, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Chocolate Soft Serve Ice Cream, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Vanilla Frozen Yogurt, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Chocolate Frozen Yogurt, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Golden Malted Waffle, DINNER (4:30pm-9pm)
2024-03-06_Pit.txt, Self Serve Options, Pancake & Waffle Syrup, DINNER (4:30pm-9pm)
2024-03-07_North Pit.txt, Southern Kitchen, Asian Five-Spice Chicken, LUNCH (11am-2pm)
2024-03-07_North Pit.txt, Southern Kitchen, Vegetable Rice Noodle Lo Mein, LUNCH (11am-2pm)
2024-03-07_North Pit.txt, Southern Kitchen, Vegetable Stir-Fry, LUNCH (11am-2pm)
2024-03-07_North Pit.txt, Southern Kitchen, Chinese Cucumber Salad, LUNCH (11am-2pm)
2024-03-07_North Pit.txt, Southern Kitchen, Fried Edamame Dumplings, LUNCH (11am-2pm)
2024-03-07_North Pit.txt, Southern Kitchen, Blackened Cod Po' Boy, LUNCH (11am-2pm)
